,"GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,1)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,2)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)","GNAR(p,s)"
2013-06-01,2.905462131168636,2.8797235479638466,2.8547747020506598,2.8306587828253664,2.807405754658979,2.785032735165106,2.7635457366136924,2.7429417478821394,2.7232107078471812,2.7043372040135827,2.686301862934678,2.6690824558315196,2.821990519626557,2.7312129429161693,2.65575533250395,2.592628953643179,2.539495258527201,2.4945112165662655,2.4562144278038325,2.423437015040428,2.395240539383714,2.370866422888101,2.349697914931272,2.3312307255075764,2.905462131168636,2.8797235479638466,2.8547747020506598,2.8306587828253664,2.807405754658979,2.785032735165106,2.7635457366136924,2.7429417478821394,2.7232107078471812,2.7043372040135827,2.686301862934678,2.6690824558315196
2013-07-01,2.7827028086466203,2.743932876628591,2.7079680685913132,2.674752125532897,2.644185300112585,2.6161405196765593,2.590474838655875,2.567037532966514,2.5456757787875546,2.5262385830419474,2.5085794444186145,2.4925580920885455,2.748784428106334,2.6814688012931716,2.621460782697347,2.5679845577953744,2.520343940281233,2.4779153563031553,2.440140472313956,2.406519259086984,2.3766037445378823,2.349992478877662,2.3263256503274845,2.3052807675069884,2.7827028086466203,2.743932876628591,2.7079680685913132,2.674752125532897,2.644185300112585,2.6161405196765593,2.590474838655875,2.567037532966514,2.5456757787875546,2.5262385830419474,2.5085794444186145,2.4925580920885455
2013-08-01,2.6758790201564366,2.648237211293066,2.6226142788161524,2.598976875701348,2.577254978322938,2.557356146607509,2.539175196746803,2.5226008078978586,2.5075200363683776,2.493821376643973,2.481396799790015,2.4701430657882844,2.6237890194324076,2.553484828480672,2.4931018858836342,2.4413204116049068,2.39698510265184,2.359087535971451,2.326749130443316,2.29920542478627,2.2757919217693128,2.2559315089744234,2.2391233604227523,2.224933183594777,2.6758790201564366,2.648237211293066,2.6226142788161524,2.598976875701348,2.577254978322938,2.557356146607509,2.539175196746803,2.5226008078978586,2.5075200363683776,2.493821376643973,2.481396799790015,2.4701430657882844
2013-09-01,2.6531001671792263,2.6170687116880202,2.5854410380235797,2.557606787247768,2.533068375372731,2.511412760722483,2.4922919204805636,2.4754089853555965,2.4605081442766936,2.447367123489827,2.435791464802016,2.4256100884049303,2.6093562013236555,2.5351680242281747,2.470693764387655,2.414918583601083,2.3668817800749262,2.325691327667868,2.290530366486743,2.260658495648444,2.235409815651826,2.214189039170257,2.1964665518433892,2.181773002463975,2.6531001671792263,2.6170687116880202,2.5854410380235797,2.557606787247768,2.533068375372731,2.511412760722483,2.4922919204805636,2.4754089853555965,2.4605081442766936,2.447367123489827,2.435791464802016,2.4256100884049303
2013-10-01,2.1610805390777768,2.159494337652638,2.1597724055613563,2.1615604645943263,2.1645605943138877,2.168523722915282,2.173242399647981,2.1785442740005845,2.1842864175706973,2.1903504815044963,2.196638617856899,2.203070069820599,2.106097155226719,2.060982473734719,2.0270205492421707,2.002159843420228,1.9847454441324182,1.9734253495270049,1.9670843335229222,1.96479608367244,1.9657876158947463,1.9694120998122535,1.9751275860690032,1.982479989658992,2.1610805390777768,2.159494337652638,2.1597724055613563,2.1615604645943263,2.1645605943138877,2.168523722915282,2.173242399647981,2.1785442740005845,2.1842864175706973,2.1903504815044963,2.196638617856899,2.203070069820599
2013-11-01,2.0639476273387998,2.070516643181005,2.077421161796761,2.084692538020081,2.092319066308737,2.100263657780235,2.108475566668654,2.1168980856616963,2.1254734989665884,2.1341461691782544,2.1428643588433975,2.1515812012788516,2.011327279311853,1.9750086404521592,1.9474192523863727,1.9273720023404348,1.9137689289252848,1.905617537743905,1.9020346529065613,1.9022433333123892,1.9055661133574682,1.9114165004157067,1.919289871343678,1.928754433073351,2.0639476273387998,2.070516643181005,2.077421161796761,2.084692538020081,2.092319066308737,2.100263657780235,2.108475566668654,2.1168980856616963,2.1254734989665884,2.1341461691782544,2.1428643588433975,2.1515812012788516
2013-12-01,2.0516768769739957,2.0551776342740418,2.0596758675927993,2.0650971442783943,2.07133699768257,2.078281061461994,2.0858156348371764,2.0938330185363707,2.1022339944593105,2.110928751599583,2.1198369761110842,2.128887502801177,2.010615963769389,1.9829987490920913,1.964074171920095,1.9521043662264053,1.9457206795986468,1.9438255386916257,1.9455260838584967,1.9500882864727653,1.9569043518427638,1.9654688435333267,1.975360638925228,1.9862288807131079,2.0516768769739957,2.0551776342740418,2.0596758675927993,2.0650971442783943,2.07133699768257,2.078281061461994,2.0858156348371764,2.0938330185363707,2.1022339944593105,2.110928751599583,2.1198369761110842,2.128887502801177
2014-01-01,1.9591523277486413,1.9637216635949941,1.9700527685947726,1.9778074737833322,1.9867016483069115,1.996496714115466,2.006992112132072,2.01801892245849,2.029434589037524,2.0411186057637303,2.052969001117011,2.064899469705723,1.9232257357642173,1.901065116587913,1.8878656503048479,1.8817429212008943,1.8811972890362554,1.8850232265857507,1.8922443740193362,1.9020659937033766,1.9138393508031473,1.927034416714191,1.941218510453092,1.9560392814320378,1.9591523277486413,1.9637216635949941,1.9700527685947726,1.9778074737833322,1.9867016483069115,1.996496714115466,2.006992112132072,2.01801892245849,2.029434589037524,2.0411186057637303,2.052969001117011,2.064899469705723
2014-02-01,1.775931652377415,1.8094097187110656,1.8396658028972912,1.86738853749888,1.8930675244722,1.9170572525261833,1.9396183768104946,1.9609452423636633,1.9811847246454957,2.0004493948593867,2.0188268630218666,2.0363864832973624,1.71858248760257,1.7074254679279637,1.7035636758789359,1.705828956593433,1.7131412010584728,1.7245300078532702,1.7391407108496981,1.7562317870531863,1.7751676978882571,1.7954095337982026,1.8165048539115858,1.8380775321549538,1.775931652377415,1.8094097187110656,1.8396658028972912,1.86738853749888,1.8930675244722,1.9170572525261833,1.9396183768104946,1.9609452423636633,1.9811847246454957,2.0004493948593867,2.0188268630218666,2.0363864832973624
2014-03-01,1.6390031038768023,1.6497173025547744,1.6624516626108146,1.676660207236371,1.6919130140225445,1.707875551117216,1.724289316126367,1.740955317292921,1.757720662207656,1.774467981079646,1.7911072312935752,1.8075694138970426,1.615188948502635,1.6056542809876124,1.6020331761521323,1.6036195943191758,1.6095922560838904,1.6191363164954384,1.6315009401071106,1.646022435578298,1.6621293696590596,1.679338696332619,1.6972478195571163,1.715525216823218,1.6390031038768023,1.6497173025547744,1.6624516626108146,1.676660207236371,1.6919130140225445,1.707875551117216,1.724289316126367,1.740955317292921,1.757720662207656,1.774467981079646,1.7911072312935752,1.8075694138970426
2014-04-01,1.8761879298377167,1.9131612641044051,1.9440437823011698,1.9703262406430735,1.993113900565787,2.0132224728448573,2.0312527727200846,2.0476473700606204,2.062732889546167,2.0767512609803918,2.0898826421735235,2.102262153845031,1.7704318444202933,1.7296660824500543,1.7037877429893928,1.6891957572262086,1.683234010993895,1.6838893381011535,1.689603079494221,1.699149511865975,1.7115544727006042,1.726038765005402,1.7419773023766782,1.7588686001272602,1.8761879298377167,1.9131612641044051,1.9440437823011698,1.9703262406430735,1.993113900565787,2.0132224728448573,2.0312527727200846,2.0476473700606204,2.062732889546167,2.0767512609803918,2.0898826421735235,2.102262153845031
2014-05-01,1.5464180655657027,1.5712330485116959,1.5969792063960468,1.6233767977569205,1.6501799621479936,1.6771759987333916,1.7041826079151836,1.7310446694250643,1.7576311310492188,1.7838321787601317,1.8095567095200682,1.8347300813074803,1.5106338966760826,1.5109596102481562,1.5198457287936962,1.5345638781349145,1.5532094061134851,1.5744299172303926,1.597249766792956,1.6209555327454026,1.6450202621887395,1.669052486011377,1.692761187203852,1.7159311714713652,1.5464180655657027,1.5712330485116959,1.5969792063960468,1.6233767977569205,1.6501799621479936,1.6771759987333916,1.7041826079151836,1.7310446694250643,1.7576311310492188,1.7838321787601317,1.8095567095200682,1.8347300813074803
2014-06-01,1.9506828924819293,1.9661591179684605,1.9799781284510132,1.9926265138363592,2.0044437003297753,2.0156638400703413,2.026446272165043,2.036897527234503,2.0470871398429806,2.0570589604035145,2.0668392136718774,2.0764422149058333,1.899853683571375,1.8795408710536012,1.8689953940253297,1.865960901609159,1.868674563289145,1.8757464312162142,1.886073806473909,1.8987787786372405,1.9131615293921804,1.928664661169853,1.9448454485216178,1.961353930075223,1.9506828924819293,1.9661591179684605,1.9799781284510132,1.9926265138363592,2.0044437003297753,2.0156638400703413,2.026446272165043,2.036897527234503,2.0470871398429806,2.0570589604035145,2.0668392136718774,2.0764422149058333
2014-07-01,1.6427085698918371,1.6615393864332089,1.6827748978291737,1.7054798105025022,1.7290130655056415,1.7529281553917897,1.7769096484368674,1.8007321960442249,1.8242336282673353,1.8472969743732037,1.8698382113808911,1.891797744195565,1.618953618867441,1.6213830376742149,1.6316492579638822,1.6474216016159677,1.6670282359667539,1.689249168970663,1.713180592989638,1.738144619793315,1.7636281494005501,1.789240650629863,1.814684387389678,1.839732967645645,1.6427085698918371,1.6615393864332089,1.6827748978291737,1.7054798105025022,1.7290130655056415,1.7529281553917897,1.7769096484368674,1.8007321960442249,1.8242336282673353,1.8472969743732037,1.8698382113808911,1.891797744195565
2014-08-01,1.5515341884294085,1.5837841092620029,1.615916970313218,1.6475673805916287,1.6785100417189116,1.7086082061969083,1.7377818074277287,1.7659875399155804,1.793206255048909,1.8194348746775693,1.844681122846484,1.868960035826944,1.5520498330759014,1.5837199620156406,1.6148452859598357,1.6454021314799152,1.6753290204717612,1.7045546650713697,1.7330101865679381,1.7606343483944316,1.7873756232307947,1.813192764998309,1.838054635185501,1.8619396385033955,1.5515341884294085,1.5837841092620029,1.615916970313218,1.6475673805916287,1.6785100417189116,1.7086082061969083,1.7377818074277287,1.7659875399155804,1.793206255048909,1.8194348746775693,1.844681122846484,1.868960035826944
2014-09-01,1.250855046265202,1.2908046955480255,1.3303891407041673,1.369358868245572,1.4075405383260766,1.444814809126197,1.4811010624460357,1.5163468139701046,1.5505202894401904,1.5836051453117854,1.6155966529668604,1.646498893377304,1.2261028909659957,1.2498262863517322,1.2784821522028111,1.3098616953308433,1.3425740876780903,1.3757242811232344,1.4087247561578025,1.4411837386522441,1.4728375807459857,1.5035089687683192,1.5330804469706159,1.5614771706936719,1.250855046265202,1.2908046955480255,1.3303891407041673,1.369358868245572,1.4075405383260766,1.444814809126197,1.4811010624460357,1.5163468139701046,1.5505202894401904,1.5836051453117854,1.6155966529668604,1.646498893377304
2014-10-01,1.3432524897698668,1.3752386869968052,1.407373584550093,1.4393867949468147,1.4710861200649832,1.5023316091987664,1.5330195346643027,1.5630722726770516,1.5924317262974887,1.621054895784549,1.6489107713747828,1.6759780587963828,1.3184545598355388,1.331044932743935,1.347707310942918,1.367259776021927,1.3888905897583097,1.4120031966566393,1.4361376821633427,1.4609286481264254,1.486080861588031,1.5113539095277622,1.5365516714540426,1.5615145595225781,1.3432524897698668,1.3752386869968052,1.407373584550093,1.4393867949468147,1.4710861200649832,1.5023316091987664,1.5330195346643027,1.5630722726770516,1.5924317262974887,1.621054895784549,1.6489107713747828,1.6759780587963828
2014-11-01,0.9549246774132538,1.0038317089791242,1.0533041481260377,1.1028261515948923,1.151999759860538,1.2005167144423,1.2481386248542794,1.2946825531388408,1.3400101983440393,1.3840195439750649,1.4266382470859127,1.4678183021229443,0.9368672954566662,0.9698476863725878,1.0053328859364896,1.0425894287893036,1.081008530441837,1.1200906657878194,1.1594289772042607,1.1986939726458508,1.237620307822169,1.2759957167128637,1.3136518709203373,1.3504568685937763,0.9549246774132538,1.0038317089791242,1.0533041481260377,1.1028261515948923,1.151999759860538,1.2005167144423,1.2481386248542794,1.2946825531388408,1.3400101983440393,1.3840195439750649,1.4266382470859127,1.4678183021229443
2014-12-01,0.5525230967863258,0.6018314974252383,0.6499880448553184,0.6970250157078703,0.742960712492098,0.7878052504889432,0.8315644361654545,0.8742423276361782,0.9158428844130075,0.9563709893121736,0.9958330399539055,1.0342372480344795,0.5685326733311983,0.6331597464093914,0.6962758173342539,0.7579944711037269,0.8182946549361759,0.8770963024230813,0.9343010192746091,0.9898132858483522,1.0435508112803784,1.0954488838721126,1.1454614463618902,1.193560437321978,0.5525230967863258,0.6018314974252383,0.6499880448553184,0.6970250157078703,0.742960712492098,0.7878052504889432,0.8315644361654545,0.8742423276361782,0.9158428844130075,0.9563709893121736,0.9958330399539055,1.0342372480344795
2015-01-01,0.33522837154990937,0.36898746781493186,0.4039427184620387,0.4397855509876896,0.4762564965807966,0.5131380908154807,0.5502484203044993,0.5874354903756014,0.6245724168174294,0.6615533719579026,0.698290190613403,0.7347095391474703,0.3478838300925555,0.3965295580884714,0.44768026689880863,0.5003281050560568,0.5536811388687161,0.6071168078463434,0.6601469837579854,0.7123911919552903,0.7635557217665496,0.8134170915208057,0.8618088068834162,0.9086106594282528,0.33522837154990937,0.36898746781493186,0.4039427184620387,0.4397855509876896,0.4762564965807966,0.5131380908154807,0.5502484203044993,0.5874354903756014,0.6245724168174294,0.6615533719579026,0.698290190613403,0.7347095391474703
2015-02-01,0.025420692500761,0.056875029137786456,0.09300151916182653,0.1327432111961242,0.17526050379632868,0.21987421997099962,0.2660274044256529,0.3132588744270567,0.361184289346734,0.4094821431814511,0.4578830706100529,0.506161453434698,0.042149038418757986,0.08987603090148406,0.14153058834990295,0.19584331758660384,0.251825742820666,0.30870138828533705,0.3658570543140549,0.42280746508543815,0.479168984674082,0.5346396389821194,0.5889836340418201,0.6420191586496328,0.025420692500761,0.056875029137786456,0.09300151916182653,0.1327432111961242,0.17526050379632868,0.21987421997099962,0.2660274044256529,0.3132588744270567,0.361184289346734,0.4094821431814511,0.4578830706100529,0.506161453434698
2015-03-01,0.04083381907295438,0.08504855377242623,0.13150982560159194,0.17941717636246857,0.22818999758221156,0.27739644691934695,0.3267083415179039,0.37587192575962236,0.42468846582724434,0.4730010196771852,0.520685156632919,0.5676422550145708,0.03004516393646579,0.07186768845625036,0.12251610821111206,0.1797091416300744,0.24165203901330382,0.30691383012219753,0.3743429926236896,0.44300776139034975,0.5121525569855928,0.5811652098326203,0.6495516131721023,0.7169156424240408,0.04083381907295438,0.08504855377242623,0.13150982560159194,0.17941717636246857,0.22818999758221156,0.27739644691934695,0.3267083415179039,0.37587192575962236,0.42468846582724434,0.4730010196771852,0.520685156632919,0.5676422550145708
2015-04-01,-0.15997326994540667,-0.11398013141085998,-0.06446333109247818,-0.01293022890335358,0.039705196293073716,0.09285216779666979,0.14610530975679348,0.19917223421575841,0.25183399540732393,0.303922440661902,0.3553065003989621,0.40588337959248105,-0.16586330748236017,-0.12302923475887653,-0.07453823705285165,-0.02252691471017725,0.03154954090734456,0.08666792427646408,0.14208808436521628,0.19726239715710073,0.2517793351591873,0.30532714307608544,0.35766956203018313,0.408628939991831,-0.16586330748236017,-0.12302923475887653,-0.07453823705285165,-0.02252691471017725,0.03154954090734456,0.08666792427646408,0.14208808436521628,0.19726239715710073,0.2517793351591873,0.30532714307608544,0.35766956203018313,0.408628939991831
2015-05-01,0.14613325152514262,0.194188765390059,0.24359990747380325,0.2938481136235766,0.34449885056508034,0.39520096363549834,0.44567504265397223,0.49570030167606927,0.5451030174389558,0.5937471449789523,0.6415269200511604,0.6883610639999662,0.1562562395442198,0.21561991167845357,0.27697923168612854,0.33938386881713817,0.40204943399586524,0.46434429115594467,0.5257699138179746,0.5859402434127976,0.6445624913643271,0.7014202971894192,0.7563594131517637,0.8092757538852888,0.1562562395442198,0.21561991167845357,0.27697923168612854,0.33938386881713817,0.40204943399586524,0.46434429115594467,0.5257699138179746,0.5859402434127976,0.6445624913643271,0.7014202971894192,0.7563594131517637,0.8092757538852888
2015-06-01,0.038053865254430705,0.08222848404398811,0.1300352879975649,0.17991246315551174,0.2308504121006581,0.28217798693985463,0.33343755361637784,0.3843101878162667,0.4345697716464231,0.48405410851294794,0.5326462721359453,0.5802622406120826,0.04103676617606213,0.08915306483979171,0.14193470391297325,0.19767361046654833,0.25513130497593905,0.3133909583833227,0.37176281404682476,0.42972219246332355,0.4868677093996191,0.5428922709312471,0.5975623219061683,0.6507025585355095,0.04103676617606213,0.08915306483979171,0.14193470391297325,0.19767361046654833,0.25513130497593905,0.3133909583833227,0.37176281404682476,0.42972219246332355,0.4868677093996191,0.5428922709312471,0.5975623219061683,0.6507025585355095
2015-07-01,0.15326689590646475,0.20784892258421683,0.26322311312150093,0.3188954194262967,0.3744800970796792,0.4296781586975774,0.48425869677540645,0.5380438878554741,0.5908973757650162,0.6427154052557829,0.6934200712024963,0.7429541506884839,0.13617214786138243,0.17989470336394858,0.22890759531565968,0.28148347261098206,0.3363293762021883,0.39246071857501547,0.4491187057863897,0.5057144107710596,0.5617896199159202,0.6169885402400445,0.6710367560055717,0.7237251780052685,0.13617214786138243,0.17989470336394858,0.22890759531565968,0.28148347261098206,0.3363293762021883,0.39246071857501547,0.4491187057863897,0.5057144107710596,0.5617896199159202,0.6169885402400445,0.6710367560055717,0.7237251780052685
2015-08-01,0.15076757884678021,0.2046677200105549,0.260734416189048,0.31823157902499705,0.37652498590531785,0.4350945106958994,0.4935239528786582,0.5514845492820047,0.608718616279788,0.6650254848298879,0.7202501055860099,0.7742740459644432,0.1280208945708222,0.16581399695486576,0.210003418288954,0.2584310604613883,0.3095764935972973,0.3623344219622027,0.41588106991452245,0.46959136451309547,0.5229856891808881,0.5756942626082813,0.6274323280234217,0.6779821984733663,0.1280208945708222,0.16581399695486576,0.210003418288954,0.2584310604613883,0.3095764935972973,0.3623344219622027,0.41588106991452245,0.46959136451309547,0.5229856891808881,0.5756942626082813,0.6274323280234217,0.6779821984733663
2015-09-01,-0.047502440946462075,0.006161668927037844,0.061259442659488614,0.11748455116841497,0.17445412749140274,0.2317941496480745,0.28917197752002605,0.3463049635903981,0.402958932612726,0.45894293750501075,0.5141031409430893,0.5683169937069629,-0.029360926881709215,0.03915259896575618,0.10648674795835485,0.17269215185966677,0.23759711539928982,0.300976082471183,0.3626200393185479,0.42236136601281354,0.4800784562291717,0.5356920898490894,0.5891590650875143,0.64046549377783,-0.029360926881709215,0.03915259896575618,0.10648674795835485,0.17269215185966677,0.23759711539928982,0.300976082471183,0.3626200393185479,0.42236136601281354,0.4800784562291717,0.5356920898490894,0.5891590650875143,0.64046549377783
2015-10-01,-0.057317823395326165,-0.012389299159073542,0.034576211502996744,0.08305984348581949,0.13262015464595445,0.1828827453326646,0.23353104477137965,0.28429823077805927,0.3349601994365202,0.3853294806871695,0.43524999122362973,0.4845925200896204,-0.052903270790761334,0.001720534474725266,0.06153387910180434,0.12454964604004566,0.18930521762543692,0.25471379790858595,0.3199635436342812,0.38444749803940365,0.4477137853451117,0.5094294245286924,0.5693535044360785,0.6273169385174158,-0.052903270790761334,0.001720534474725266,0.06153387910180434,0.12454964604004566,0.18930521762543692,0.25471379790858595,0.3199635436342812,0.38444749803940365,0.4477137853451117,0.5094294245286924,0.5693535044360785,0.6273169385174158
2015-11-01,0.2495980362689915,0.3011357728470573,0.35370662715141443,0.4067735824826554,0.4599237925611218,0.5128372744619873,0.5652648979950683,0.6170125367259247,0.6679293872919937,0.7178991712885077,0.7668333768591816,0.8146659772935332,0.25776820237955234,0.31719046130208867,0.3772502755050024,0.43728763492902295,0.4967831327213631,0.5553363293296852,0.6126444563809239,0.6684836404890426,0.7226931658680199,0.7751626107288857,0.8258214597046181,0.8746307584527309,0.25776820237955234,0.31719046130208867,0.3772502755050024,0.43728763492902295,0.4967831327213631,0.5553363293296852,0.6126444563809239,0.6684836404890426,0.7226931658680199,0.7751626107288857,0.8258214597046181,0.8746307584527309
2015-12-01,0.24021583200293523,0.28848704987607465,0.34156754072580925,0.3974925382502849,0.45496502952413265,0.5131076523318572,0.571312306809949,0.629147841091641,0.6863025413945758,0.7425476737352363,0.7977138916301274,0.8516756016051058,0.27859988154108883,0.34481317539846945,0.40498540126155425,0.4622571696682445,0.5180390351546835,0.5728806421082917,0.626918668348494,0.6801051199040742,0.7323215467899006,0.783434376011028,0.8333201472282038,0.8818756073584844,0.27859988154108883,0.34481317539846945,0.40498540126155425,0.4622571696682445,0.5180390351546835,0.5728806421082917,0.626918668348494,0.6801051199040742,0.7323215467899006,0.783434376011028,0.8333201472282038,0.8818756073584844
2016-01-01,0.2601434550521239,0.32226742602664515,0.38601794133175626,0.45025997409415097,0.514250601370408,0.5774954938320449,0.6396610142499635,0.7005197360582651,0.759916201194617,0.8177450377267295,0.8739366968173881,0.9284479384014755,0.27939060095597223,0.35651868377808515,0.4316381875069787,0.5042130887511076,0.5740131165660879,0.6409624976685215,0.7050658384174078,0.7663708685178733,0.8249490594125195,0.8808851008031933,0.9342709015677542,0.9852019934862811,0.27939060095597223,0.35651868377808515,0.4316381875069787,0.5042130887511076,0.5740131165660879,0.6409624976685215,0.7050658384174078,0.7663708685178733,0.8249490594125195,0.8808851008031933,0.9342709015677542,0.9852019934862811
2016-02-01,0.3479806835920279,0.4001470509728159,0.455589375141564,0.5127325944797642,0.5705356877447062,0.6283003959662625,0.685551591734123,0.7419618215838044,0.7973032423597767,0.851416649987233,0.904191243875417,0.9555511849027951,0.34550634577589967,0.39373153769173624,0.44427043154253043,0.4959852728346189,0.548142919822473,0.6002365503441673,0.651896956579712,0.702846144497234,0.7528713338540435,0.8018091336535583,0.8495350527973237,0.8959560009864969,0.34550634577589967,0.39373153769173624,0.44427043154253043,0.4959852728346189,0.548142919822473,0.6002365503441673,0.651896956579712,0.702846144497234,0.7528713338540435,0.8018091336535583,0.8495350527973237,0.8959560009864969
2016-03-01,0.5359045600022807,0.5762276815035088,0.6203565793090801,0.6668524480343464,0.7147206108407398,0.763260893059217,0.811971399239966,0.8604861062896518,0.9085339782966132,0.9559118553051512,1.0024662140293938,1.0480806862169492,0.5422281778813755,0.5843729241769885,0.6275594035283291,0.6713966260578544,0.7155218200481464,0.759616550563401,0.8034107500819614,0.84668091319521,0.8892457530152129,0.9309610150526009,0.9717142850051737,1.0114201724135263,0.5422281778813755,0.5843729241769885,0.6275594035283291,0.6713966260578544,0.7155218200481464,0.759616550563401,0.8034107500819614,0.84668091319521,0.8892457530152129,0.9309610150526009,0.9717142850051737,1.0114201724135263
2016-04-01,0.3486715851086322,0.40057540981491213,0.45445733654258175,0.5092607667969491,0.5642632195276944,0.6189674529337855,0.673029121402751,0.7262086519600363,0.7783391275319013,0.8293047349568095,0.8790261877884198,0.9274507627268889,0.35047883973747673,0.40571051350380366,0.46275991303885683,0.5199954587300736,0.5765540372862361,0.6319544744505476,0.6859156714794772,0.7382687218116409,0.7889126734143311,0.8377909322023889,0.8848777098617244,0.9301695740156326,0.35047883973747673,0.40571051350380366,0.46275991303885683,0.5199954587300736,0.5765540372862361,0.6319544744505476,0.6859156714794772,0.7382687218116409,0.7889126734143311,0.8377909322023889,0.8848777098617244,0.9301695740156326
2016-05-01,0.336221142537806,0.3793834419078636,0.4268390537536472,0.47697663974769533,0.5286728961929764,0.5811323603817319,0.6337832501747862,0.6862090208369607,0.7381028630075738,0.7892370518775085,0.8394419914663566,0.8885916468330898,0.3515109494893997,0.40613044010513094,0.4615866602808366,0.5168594436943627,0.5713853157070752,0.6248299426946176,0.6769820309878046,0.7277024788318892,0.7768988274698254,0.8245114526050106,0.8705053477702919,0.9148646975740645,0.3515109494893997,0.40613044010513094,0.4615866602808366,0.5168594436943627,0.5713853157070752,0.6248299426946176,0.6769820309878046,0.7277024788318892,0.7768988274698254,0.8245114526050106,0.8705053477702919,0.9148646975740645
2016-06-01,0.4535394432107882,0.5106269677771702,0.5687976731417699,0.6270111553762288,0.6846171557061707,0.7412102378149639,0.7965397263505695,0.8504535641777021,0.9028631114845107,0.9537209428198349,1.003006749767806,1.0507183204181798,0.46526568218823633,0.5284472018053291,0.5887679906244011,0.6462468706133129,0.7009213632437834,0.7528518552843089,0.8021190533246795,0.8488193909962292,0.8930603022986165,0.9349560655449908,0.9746244055665241,1.012183833124552,0.46526568218823633,0.5284472018053291,0.5887679906244011,0.6462468706133129,0.7009213632437834,0.7528518552843089,0.8021190533246795,0.8488193909962292,0.8930603022986165,0.9349560655449908,0.9746244055665241,1.012183833124552
2016-07-01,0.6540114568946935,0.7095877534657002,0.7653866666219666,0.8205836486412699,0.8746792809281413,0.9273789559679184,0.9785173147511592,1.028010588679955,1.0758264344945447,1.121964787123244,1.1664456799335698,1.2093014856023911,0.6593047060793115,0.7155353532309884,0.7689150815973752,0.8196021721957226,0.8677250315421456,0.9133985328838465,0.9567314515238738,0.997829638821592,1.036797169343954,1.0737365455209595,1.1087484897474569,1.141931583467382,0.6593047060793115,0.7155353532309884,0.7689150815973752,0.8196021721957226,0.8677250315421456,0.9133985328838465,0.9567314515238738,0.997829638821592,1.036797169343954,1.0737365455209595,1.1087484897474569,1.141931583467382
2016-08-01,0.6553281568782363,0.7141603308416308,0.7732637526529456,0.8317318581393511,0.8889997971793129,0.944723483104751,0.9987020608263946,1.0508279116189205,1.1010542307511124,1.1493738843797594,1.1958055457238486,1.2403845538327432,0.6605269192487666,0.723698114256935,0.785107447902716,0.8436877622980813,0.8990729741806621,0.9512128521902772,1.0001968050532128,1.0461731130888186,1.0893118109503552,1.129787592433178,1.1677719465256646,1.2034295868429499,0.6605269192487666,0.723698114256935,0.785107447902716,0.8436877622980813,0.8990729741806621,0.9512128521902772,1.0001968050532128,1.0461731130888186,1.0893118109503552,1.129787592433178,1.1677719465256646,1.2034295868429499
2016-09-01,0.9529046299496289,1.0104054605538593,1.0687898386130599,1.1268218104015664,1.1837083984143881,1.2389479769679415,1.292232371276739,1.3433829842536227,1.3923086855386697,1.438977748547295,1.483398939427027,1.5256086240670004,0.9588056747039445,1.0226303840647668,1.0856211106743754,1.146058152068472,1.2032851824108337,1.257125859173706,1.3076170999867602,1.3548874500444952,1.399101798573067,1.4404363633917434,1.479067445426446,1.5151664309380082,0.9588056747039445,1.0226303840647668,1.0856211106743754,1.146058152068472,1.2032851824108337,1.257125859173706,1.3076170999867602,1.3548874500444952,1.399101798573067,1.4404363633917434,1.479067445426446,1.5151664309380082
2016-10-01,0.9740487691804919,1.0464564896279498,1.1146440973373022,1.1787791558721241,1.2390565714347015,1.2956825418546427,1.348865109282866,1.3988086251119725,1.4457105647664057,1.489759771486164,1.5311355778881761,1.570007470274311,0.9776167037856329,1.051446655759052,1.1193529791611323,1.181831483890278,1.2393297841818676,1.2922548810940633,1.3409786802916543,1.3858421848878435,1.4271587925202351,1.4652169655999117,1.5002824526237,1.532600181992739,0.9776167037856329,1.051446655759052,1.1193529791611323,1.181831483890278,1.2393297841818676,1.2922548810940633,1.3409786802916543,1.3858421848878435,1.4271587925202351,1.4652169655999117,1.5002824526237,1.532600181992739
2016-11-01,1.184726252026039,1.2657211373945612,1.3403096174934042,1.4090373884162077,1.4723922504242384,1.5308132543467963,1.58469788067519,1.634407676011385,1.6802727188985869,1.7225952111090979,1.7616524184675861,1.7976991260002912,1.1793743156071188,1.2588310332649004,1.3330153254314019,1.4013333804786088,1.4638267597802561,1.5207982217873153,1.572644858251476,1.619784456541808,1.662623806457153,1.7015458720902519,1.73690542390029,1.769028429451024,1.1793743156071188,1.2588310332649004,1.3330153254314019,1.4013333804786088,1.4638267597802561,1.5207982217873153,1.572644858251476,1.619784456541808,1.662623806457153,1.7015458720902519,1.73690542390029,1.769028429451024
